Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Price range,Aggregate rating,Votes
1,New Delhi,77.25683268,28.55942527,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,Yes,2,3.3,61
1,New Delhi,77.2794854,28.645585,North Indian,500,Indian Rupees(Rs.),No,No,2,2.7,25
1,New Delhi,77.2280206,28.6606804,"North Indian, Street Food, Chinese, South Indian",350,Indian Rupees(Rs.),No,No,1,2.5,49
189,Pretoria,28.33247088,-25.79850294,"Healthy Food, Seafood, Beverages, Belgian, Contemporary, Desserts, Finger Food, International",500,Rand(R),No,No,4,4.2,20
1,Noida,77.3261382,28.5680132,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,No,2,3.5,139
1,Kolkata,88.39329377,22.51468755,"Asian, Chinese",1400,Indian Rupees(Rs.),No,Yes,3,4.6,945
1,New Delhi,77.2388987,28.541704,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,1,3.1,7
216,Cedar Rapids/Iowa City,-91.6347,42.01,"American, BBQ, Burger",25,Dollar($),No,No,2,4.4,430
216,Pocatello,-112.4524,42.8639,"American, Greek",25,Dollar($),No,No,2,3.7,152
1,New Delhi,77.207147,28.5579096,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,3.9,109
1,New Delhi,77.2075063,28.6806976,Beverages,150,Indian Rupees(Rs.),No,No,1,3.9,55
216,Davenport,-90.5321,41.5749,Chinese,25,Dollar($),No,No,2,4,112
1,Gurgaon,77.0348123,28.476036,"North Indian, South Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,2.9,6
1,New Delhi,77.1414135,28.658983,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,1,3.2,31
1,Noida,0,0,"Chinese, North Indian, South Indian",250,Indian Rupees(Rs.),No,No,1,0,0
1,Surat,72.76877817,21.15773452,"Italian, Mexican, Mediterranean",1400,Indian Rupees(Rs.),No,No,3,4.2,319
1,Noida,77.3297035,28.5472559,"Bakery, Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.0808459,28.5959508,North Indian,150,Indian Rupees(Rs.),No,No,1,3,6
1,New Delhi,77.3037861,28.6349562,Biryani,300,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1706691,28.5871376,"Hyderabadi, Biryani, North Indian",650,Indian Rupees(Rs.),No,Yes,2,4.2,295
1,New Delhi,77.15665989,28.54283324,"Cafe, Continental",1600,Indian Rupees(Rs.),No,No,3,3.5,83
1,New Delhi,77.2514264,28.551456,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,Yes,2,3.1,100
1,Gurgaon,77.0892274,28.4798411,"Continental, Asian, North Indian, Italian",1500,Indian Rupees(Rs.),Yes,No,3,3.5,240
1,Gurgaon,77.0801187,28.4810064,"American, Tex-Mex",2500,Indian Rupees(Rs.),Yes,Yes,4,3.7,730
1,New Delhi,77.1069047,28.6424575,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,2,3.5,65
1,Bangalore,77.6993861,12.94993396,"European, Mediterranean, North Indian",1400,Indian Rupees(Rs.),No,No,3,4.6,6907
1,Varanasi,82.99169443,25.31834492,"North Indian, Chinese",0,Indian Rupees(Rs.),No,No,1,3.5,109
1,Gurgaon,0,0,"Mughlai, North Indian, Chinese",350,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1664456,28.6849156,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,2,3.4,19
1,Gurgaon,77.0179074,28.4603566,North Indian,450,Indian Rupees(Rs.),No,No,1,3.1,7
1,Noida,77.3135127,28.5822486,"Fast Food, North Indian, Chinese, Desserts, Ice Cream",1100,Indian Rupees(Rs.),Yes,Yes,3,2.5,221
1,New Delhi,77.1775468,28.6398635,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,2,2.5,78
1,New Delhi,77.1736822,28.6872769,"North Indian, Mughlai, Chinese",700,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.2258029,28.6737511,"European, North Indian",3200,Indian Rupees(Rs.),Yes,No,4,3.4,39
1,Noida,77.381653,28.519906,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,No,2,3,7
1,New Delhi,77.2039324,28.5503273,American,800,Indian Rupees(Rs.),No,No,2,2.9,21
1,New Delhi,0,0,"Chinese, Italian",300,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0947125,28.4810852,North Indian,400,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2949499,28.6393333,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.8,102
1,Ahmedabad,72.5239649,23.04850469,"North Indian, Chinese, Continental, Desserts, Fast Food, Sandwich",600,Indian Rupees(Rs.),No,Yes,2,3.8,432
1,New Delhi,77.24151291,28.57573998,"South Indian, North Indian",400,Indian Rupees(Rs.),No,No,1,2.7,9
1,New Delhi,0,0,"North Indian, Mughlai",400,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.2540557,28.5255719,"Mithai, North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),No,No,1,3,7
1,New Delhi,77.17,28.59,"Chinese, Continental",600,Indian Rupees(Rs.),No,Yes,2,3.8,80
216,Sioux City,-96.3959487,42.4944454,"Caribbean, Mexican, Cajun",25,Dollar($),No,No,2,3.8,187
1,New Delhi,77.2006788,28.6812987,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,3.5,36
216,Rest of Hawaii,-157.836031,21.285396,"American, Breakfast, Hawaiian",25,Dollar($),No,No,2,4.2,694
1,Gurgaon,0,0,North Indian,150,Indian Rupees(Rs.),No,No,1,0,0
1,Puducherry,79.83481014,11.9365319,North Indian,800,Indian Rupees(Rs.),No,No,3,3.7,124
1,New Delhi,77.1671645,28.5877879,"Cafe, Italian, Continental, Mexican",800,Indian Rupees(Rs.),No,No,2,4.1,37
1,Gurgaon,77.1362757,28.4362232,"North Indian, Chinese, Street Food",600,Indian Rupees(Rs.),No,Yes,2,3.2,18
216,Dalton,-85.2229101,34.9428786,"American, Japanese, Sushi",25,Dollar($),No,No,2,4.6,214
1,New Delhi,77.26811942,28.56171513,"Chinese, North Indian, Street Food",400,Indian Rupees(Rs.),No,No,1,3.1,28
1,Gurgaon,77.09312875,28.47574493,North Indian,500,Indian Rupees(Rs.),No,No,2,3.3,27
1,Noida,77.3445624,28.597278,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1598506,28.6897195,"Fast Food, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,1,3.2,23
30,S¡œo Paulo,-46.68133333,-23.56483333,"Gourmet Fast Food, Burger",120,Brazilian Real(R$),No,No,4,4.3,68
1,New Delhi,77.2476766,28.5844282,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,No,1,2.9,7
1,Gurgaon,77.0484858,28.4117267,Bakery,800,Indian Rupees(Rs.),No,No,2,3.3,16
1,New Delhi,77.3030602,28.635191,"North Indian, Chinese",400,Indian Rupees(Rs.),No,No,1,0,1
216,Tampa Bay,-82.469306,27.944244,International,70,Dollar($),No,No,4,3.9,373
1,Indore,75.8943769,22.744648,"North Indian, Chinese",1500,Indian Rupees(Rs.),No,No,4,4,413
1,Noida,77.334211,28.564222,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.4,70
1,New Delhi,77.210737,28.5378192,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,2,3.4,75
1,Gurgaon,0,0,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.3180387,28.6806468,Fast Food,250,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2252919,28.6767537,"Chinese, Japanese, Korean, Asian",1500,Indian Rupees(Rs.),Yes,No,3,4,225
1,New Delhi,77.2934295,28.6082009,"Desserts, Street Food",150,Indian Rupees(Rs.),No,No,1,2.7,20
1,New Delhi,77.227277,28.631407,Finger Food,3000,Indian Rupees(Rs.),No,No,4,3.5,45
1,Gurgaon,77.0867995,28.5022869,Finger Food,2000,Indian Rupees(Rs.),No,No,4,3.3,36
1,Gurgaon,77.0930322,28.4906544,North Indian,550,Indian Rupees(Rs.),No,Yes,2,3.4,29
1,New Delhi,77.2036117,28.5325807,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,4.4,84
1,New Delhi,77.1626712,28.7066721,"South Indian, Chinese",500,Indian Rupees(Rs.),No,No,2,0,0
208,Stanbul,29.07411609,40.96393456,Bar Food,130,Turkish Lira(TL),No,No,4,4.9,522
1,Faridabad,77.3278324,28.4101647,North Indian,400,Indian Rupees(Rs.),No,No,1,2.7,20
216,Cedar Rapids/Iowa City,-91.531093,41.663751,"Breakfast, Diner",25,Dollar($),No,No,2,3.6,253
1,Gurgaon,77.0952332,28.4949836,North Indian,300,Indian Rupees(Rs.),No,No,1,3.1,33
1,New Delhi,77.1192573,28.6472138,"Italian, North Indian, Continental",1700,Indian Rupees(Rs.),Yes,No,3,3.5,313
1,New Delhi,77.230142,28.5739038,"Bakery, Desserts",550,Indian Rupees(Rs.),No,Yes,2,4.2,372
1,New Delhi,77.1137736,28.7167411,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,2,3.5,67
1,Allahabad,81.841889,25.45235,"Fast Food, North Indian",500,Indian Rupees(Rs.),No,No,3,3.5,105
1,New Delhi,77.2417277,28.5802945,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,2,2.3,126
30,Rio de Janeiro,-43.18736944,-22.92481389,Brazilian,300,Brazilian Real(R$),No,No,4,4.7,44
1,Gurgaon,77.0946676,28.4930484,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.2,38
1,Gurgaon,77.064243,28.4640533,"Japanese, Sushi",3300,Indian Rupees(Rs.),No,No,4,4.3,56
1,New Delhi,77.2794854,28.6595627,"South Indian, Fast Food, Street Food",500,Indian Rupees(Rs.),No,No,2,3.1,44
1,New Delhi,77.19367238,28.5626823,"Cafe, Korean",600,Indian Rupees(Rs.),No,Yes,2,3.6,110
1,New Delhi,77.075439,28.629097,American,400,Indian Rupees(Rs.),No,Yes,1,2.3,42
1,New Delhi,77.1367382,28.6503488,"Fast Food, Chinese",500,Indian Rupees(Rs.),No,No,2,2.4,20
1,Gurgaon,77.03139368,28.50913665,North Indian,500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,77.11567003,28.63090904,Cafe,500,Indian Rupees(Rs.),No,Yes,2,3,17
1,New Delhi,77.0334663,28.6191075,Fast Food,200,Indian Rupees(Rs.),No,Yes,1,3.1,5
1,Gurgaon,77.0715115,28.4739245,Kashmiri,1000,Indian Rupees(Rs.),Yes,Yes,3,3.4,210
1,Noida,77.3630838,28.5863139,"North Indian, Chinese, South Indian, Mithai",650,Indian Rupees(Rs.),No,Yes,2,3.2,193
1,New Delhi,77.2191391,28.6355397,"European, North Indian",1500,Indian Rupees(Rs.),Yes,No,3,4.1,90
1,New Delhi,77.2432456,28.5337162,Cafe,600,Indian Rupees(Rs.),No,No,2,3.5,103
1,Bhubaneshwar,85.818494,20.292363,Chinese,1500,Indian Rupees(Rs.),No,No,3,4.3,345
1,New Delhi,77.2270521,28.6000351,"Japanese, Thai, Italian, Asian",2500,Indian Rupees(Rs.),No,No,4,3.8,1186
1,New Delhi,77.2949672,28.597776,"Mexican, North Indian",550,Indian Rupees(Rs.),No,No,2,3.7,57
1,Surat,72.79411532,21.18643846,"Chinese, North Indian, Italian, Mexican",900,Indian Rupees(Rs.),No,No,3,3.8,201
1,Gurgaon,77.10031841,28.47773187,"Continental, Italian, Mexican",750,Indian Rupees(Rs.),No,Yes,2,3.4,69
1,Gurgaon,77.0526236,28.4616176,"North Indian, Asian, European",3000,Indian Rupees(Rs.),Yes,No,4,4.2,77
1,New Delhi,77.3023084,28.6492275,"Street Food, North Indian",250,Indian Rupees(Rs.),No,No,1,3.8,300
1,New Delhi,77.1277978,28.549335,"North Indian, South Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,3,2.9,7
1,New Delhi,77.18873441,28.6436297,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.4,36
1,New Delhi,77.1196062,28.6308168,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,2,3.5,24
1,Noida,77.4038963,28.4995663,Cafe,450,Indian Rupees(Rs.),No,No,1,0,3
1,Bangalore,77.645748,12.970324,Modern Indian,1500,Indian Rupees(Rs.),No,Yes,3,4.2,231
1,Varanasi,82.999827,25.281437,"North Indian, Cafe",400,Indian Rupees(Rs.),No,No,2,3.4,85
1,New Delhi,77.2031499,28.6951306,Cafe,400,Indian Rupees(Rs.),No,No,1,4.1,111
1,Aurangabad,75.32350278,19.88025556,"Mughlai, Biryani",700,Indian Rupees(Rs.),No,No,2,3.3,45
1,New Delhi,77.2041824,28.6956951,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.4,427
1,New Delhi,77.2265943,28.5997809,"Cafe, Desserts, Bakery",700,Indian Rupees(Rs.),No,Yes,2,3.8,391
1,New Delhi,77.1493702,28.6936643,North Indian,1400,Indian Rupees(Rs.),Yes,No,3,3.8,457
1,Noida,77.35400308,28.61044692,Biryani,100,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1991559,28.6675893,Chinese,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2268188,28.5836257,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.7,10
189,Pretoria,28.255682,-25.775823,"Cafe, Tapas, South African, Beverages, Healthy Food, Desserts, Spanish",285,Rand(R),No,No,3,4.5,97
1,New Delhi,77.2616631,28.5382626,Bakery,200,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,0,0,"Biryani, Mughlai, Bengali, North Indian",800,Indian Rupees(Rs.),No,Yes,2,3.7,89
1,Gurgaon,77.088508,28.4949217,"Mediterranean, Mexican, North Indian, American",2500,Indian Rupees(Rs.),Yes,No,4,4.1,1949
1,New Delhi,77.1183445,28.647538,"Middle Eastern, Mediterranean, North Indian",1250,Indian Rupees(Rs.),Yes,Yes,3,3.7,196
1,New Delhi,77.1849192,28.6406889,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,1,2.8,33
1,New Delhi,77.2008084,28.5086514,North Indian,200,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2770165,28.6982532,"South Indian, Fast Food, Chinese",550,Indian Rupees(Rs.),No,No,2,2.9,10
1,Patna,85.13806111,25.61098056,"North Indian, Chinese, Finger Food",1000,Indian Rupees(Rs.),No,No,3,3.6,107
216,Athens,-83.381625,33.960112,"International, Southern, Vegetarian",10,Dollar($),No,No,1,4.2,800
1,Faridabad,77.316429,28.446715,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,No,3,0,3
148,Wellington City,174.774546,-41.289798,American,55,NewZealand($),No,No,3,4.1,116
1,New Delhi,77.2545694,28.5256646,"Chinese, North Indian, Italian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3,11
1,Dehradun,0,0,Cafe,600,Indian Rupees(Rs.),No,No,3,4.2,89
1,New Delhi,77.2863012,28.6368165,"Mughlai, Fast Food, North Indian",800,Indian Rupees(Rs.),No,Yes,2,2.4,41
1,New Delhi,77.1414048,28.6617937,"North Indian, Mughlai, Fast Food",550,Indian Rupees(Rs.),No,No,2,2.9,8
1,New Delhi,77.2979348,28.6191348,"Raw Meats, Fast Food",350,Indian Rupees(Rs.),No,No,1,0,3
1,New Delhi,77.2870265,28.6369816,Chinese,450,Indian Rupees(Rs.),No,No,1,2.8,7
1,New Delhi,77.1144456,28.6258469,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,2.9,18
1,Guwahati,91.77896976,26.16767011,"Continental, North Indian, Chinese, Arabian, Thai",700,Indian Rupees(Rs.),No,No,2,4.3,233
1,New Delhi,77.1306799,28.6489773,"Lucknowi, Biryani",300,Indian Rupees(Rs.),No,No,1,3.1,9
1,Gurgaon,77.0879685,28.4991724,"Chinese, Continental, North Indian",800,Indian Rupees(Rs.),Yes,No,2,3.1,11
208,Stanbul,28.97763569,41.02290443,"Desserts, B¡_rek",40,Turkish Lira(TL),No,No,2,4.7,1305
216,Dubuque,-90.663686,42.4982789,"American, Breakfast, Burger",10,Dollar($),No,No,1,3.5,60
1,New Delhi,77.2529294,28.53692899,"North Indian, Biryani",600,Indian Rupees(Rs.),No,Yes,2,2.3,38
1,New Delhi,77.19475061,28.56265773,Chinese,450,Indian Rupees(Rs.),No,Yes,1,2.7,6
1,New Delhi,77.2051662,28.700431,"Raw Meats, Fast Food",300,Indian Rupees(Rs.),No,No,1,3,4
1,Gurgaon,77.0540643,28.5041784,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.3,15
1,Gurgaon,77.0587691,28.4345889,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,No,2,3.3,74
1,Noida,0,0,Fast Food,200,Indian Rupees(Rs.),No,No,1,0,0
214,Abu Dhabi,54.4872137,24.4106148,"Indian, North Indian",330,Emirati Diram(AED),Yes,No,4,4.9,216
1,Noida,77.386751,28.533164,"Bakery, Fast Food, Desserts",350,Indian Rupees(Rs.),No,Yes,1,0,0
1,Coimbatore,76.98624135,11.00175265,"Parsi, North Indian",1200,Indian Rupees(Rs.),No,No,3,4.2,40
1,New Delhi,77.22361319,28.58455646,Asian,1500,Indian Rupees(Rs.),Yes,No,3,3,7
1,New Delhi,77.19174787,28.5624946,Chinese,400,Indian Rupees(Rs.),No,No,1,3,7
1,Gurgaon,77.0367474,28.4577727,"Chinese, Thai",450,Indian Rupees(Rs.),No,Yes,1,3.3,14
1,Allahabad,81.834502,25.454648,"North Indian, South Indian, Fast Food",500,Indian Rupees(Rs.),No,No,3,3.4,57
1,Gurgaon,77.09335439,28.4761926,"North Indian, Continental, Chinese, Japanese, Italian, Thai",2000,Indian Rupees(Rs.),Yes,Yes,4,3.9,490
1,Noida,77.32295919,28.57206302,"Finger Food, North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,No,3,3.4,223
1,Noida,77.3625455,28.6127995,"Street Food, North Indian",750,Indian Rupees(Rs.),No,No,2,2.9,56
1,New Delhi,77.2383021,28.5364178,Fast Food,400,Indian Rupees(Rs.),No,Yes,1,3.1,43
1,New Delhi,77.296163,28.6051709,North Indian,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1622219,28.5921535,"North Indian, Mughlai",650,Indian Rupees(Rs.),No,No,2,0,1
1,Indore,75.88199135,22.65184685,"North Indian, Chinese",850,Indian Rupees(Rs.),No,No,3,4.1,100
1,New Delhi,77.27389522,28.65782692,North Indian,350,Indian Rupees(Rs.),No,No,1,3.2,8
1,Noida,77.3255998,28.5675141,Fast Food,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1679732,28.5881341,Cafe,800,Indian Rupees(Rs.),No,No,2,3.9,35
1,New Delhi,77.2044468,28.6963995,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,Yes,1,3.6,258
216,Augusta,-81.973006,33.477444,"American, Burger",25,Dollar($),No,No,2,3.9,201
1,Bhubaneshwar,0,0,"Mediterranean, Asian, Continental, North Indian, Arabian",1200,Indian Rupees(Rs.),No,No,3,4.6,154
1,New Delhi,77.2814156,28.6602389,"South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,2,2.9,66
208,Ankara,32.70474167,39.89479444,"Cafe, Desserts",35,Turkish Lira(TL),No,No,2,4.3,126
1,New Delhi,0,0,"Cafe, French",1500,Indian Rupees(Rs.),Yes,No,3,0,1
1,Gurgaon,0,0,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.2192708,28.5279802,"North Indian, Chinese, Finger Food",2500,Indian Rupees(Rs.),Yes,No,4,3.3,179
1,Noida,77.32425638,28.5694916,"North Indian, Mughlai",1400,Indian Rupees(Rs.),No,Yes,3,3.8,2019
1,Gurgaon,77.0371148,28.4579792,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,1,3,4
1,Vizag,83.33809722,17.73480556,"Andhra, North Indian, Chinese, Seafood, Biryani",600,Indian Rupees(Rs.),No,No,2,3.6,154
1,Gurgaon,77.07272552,28.45938349,"Italian, Pizza",800,Indian Rupees(Rs.),No,Yes,2,3.6,144
1,New Delhi,77.1569645,28.7152123,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,1,3.1,23
1,New Delhi,77.1069062,28.6418012,Fast Food,250,Indian Rupees(Rs.),No,No,1,3.4,21
1,Gurgaon,77.0814039,28.4676142,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,No,2,2.5,125
1,New Delhi,77.238347,28.576813,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,2,3.1,9
1,New Delhi,77.2961448,28.5925115,Cafe,450,Indian Rupees(Rs.),No,No,1,2.7,29
1,New Delhi,77.19591,28.559014,Cafe,750,Indian Rupees(Rs.),No,No,2,2.5,32
1,Bhubaneshwar,85.82225987,20.35348061,"North Indian, Rajasthani",300,Indian Rupees(Rs.),No,No,1,4.1,199
1,New Delhi,77.268211,28.561936,"Sushi, Asian",800,Indian Rupees(Rs.),No,Yes,2,3.5,30
1,New Delhi,77.0796054,28.6384984,"North Indian, Mughlai",250,Indian Rupees(Rs.),No,No,1,3.3,15
1,Pune,73.9166191,18.5624502,"Mexican, American, Tex-Mex",1800,Indian Rupees(Rs.),Yes,Yes,3,4.5,1439
1,New Delhi,77.079298,28.6425617,Ice Cream,300,Indian Rupees(Rs.),No,No,1,3.5,36
1,Noida,77.36632314,28.53927854,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,No,2,0,0
1,New Delhi,76.9854417,28.6096384,Mithai,200,Indian Rupees(Rs.),No,No,1,0,1
1,Vizag,83.38285833,17.78386944,"Biryani, Andhra",450,Indian Rupees(Rs.),No,No,2,4,169
1,New Delhi,77.2204886,28.5694195,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,2,2.5,58
1,New Delhi,77.2045418,28.710327,North Indian,350,Indian Rupees(Rs.),No,No,1,0,3
1,Noida,0,0,North Indian,250,Indian Rupees(Rs.),No,No,1,0,0
1,Noida,77.3382907,28.56470841,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,2,2.9,52
1,New Delhi,77.1561628,28.5250677,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2,2.5,131
1,New Delhi,77.2373271,28.5717193,"North Indian, Mughlai, Nepalese, Tibetan, Korean",1000,Indian Rupees(Rs.),Yes,No,3,0,2
1,Gurgaon,77.0716014,28.4723195,"Bihari, Lucknowi, North Indian",1200,Indian Rupees(Rs.),Yes,Yes,3,4,226
1,New Delhi,77.20467545,28.51453131,North Indian,350,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.30450468,28.63570449,"Kerala, South Indian",400,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.14636557,28.66223077,North Indian,450,Indian Rupees(Rs.),No,Yes,1,3.4,44
1,Patna,85.106207,25.634209,"North Indian, Chinese, Continental, Italian",1200,Indian Rupees(Rs.),No,No,3,3.5,151
1,New Delhi,77.1916947,28.6991568,"North Indian, Continental",500,Indian Rupees(Rs.),No,No,2,0,1
1,Faridabad,77.283011,28.489796,"Bakery, Desserts",700,Indian Rupees(Rs.),No,No,2,3,10
1,New Delhi,77.18089364,28.54979385,"North Indian, South Indian",150,Indian Rupees(Rs.),No,No,1,2.3,44
1,New Delhi,77.1279227,28.549416,North Indian,250,Indian Rupees(Rs.),No,No,1,0,0
1,Gurgaon,77.0200512,28.4570545,North Indian,700,Indian Rupees(Rs.),No,No,2,3,6
1,New Delhi,77.153852,28.5313867,"Chinese, Thai",800,Indian Rupees(Rs.),No,Yes,2,3.7,164
1,New Delhi,77.21133667,28.64541167,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,No,2,2.8,8
1,New Delhi,77.2960691,28.642482,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,2,3.7,50
1,Faridabad,77.311746,28.4805778,Biryani,200,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.1280511,28.4785954,North Indian,500,Indian Rupees(Rs.),No,No,2,3,4
1,New Delhi,77.23718248,28.57345367,Desserts,250,Indian Rupees(Rs.),No,No,1,2.9,7
1,Noida,77.3707092,28.6182302,Mughlai,500,Indian Rupees(Rs.),No,No,2,0,2
1,New Delhi,77.3175002,28.6804166,"Bakery, Fast Food",100,Indian Rupees(Rs.),No,No,1,3.1,15
1,New Delhi,77.2080453,28.6786891,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,1,3.3,53
1,New Delhi,77.1189181,28.6401722,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,1,3.7,43
1,Noida,77.5296715,28.4634272,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,Yes,1,0,3
214,Abu Dhabi,54.358147,24.488161,Indian,500,Emirati Diram(AED),Yes,No,4,4.7,201
1,New Delhi,77.305996,28.630711,"Mithai, South Indian, Street Food",150,Indian Rupees(Rs.),No,No,1,3.5,97
1,New Delhi,77.0969926,28.6360464,Street Food,150,Indian Rupees(Rs.),No,No,1,2.8,41
1,Noida,0,0,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,No,2,0,2
1,Noida,77.3323947,28.5493919,"Mughlai, Biryani",300,Indian Rupees(Rs.),No,No,1,0,1
1,New Delhi,77.1731452,28.6927118,"Street Food, North Indian",200,Indian Rupees(Rs.),No,No,1,2.8,23
1,New Delhi,77.2444219,28.6452519,"Mithai, Street Food",150,Indian Rupees(Rs.),No,No,1,0,1
1,Faridabad,77.2845595,28.4601453,North Indian,100,Indian Rupees(Rs.),No,No,1,0,2
1,New Delhi,77.3012169,28.6196855,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,1,3.7,410
1,Noida,77.36533742,28.53922405,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,2,3.2,7
1,Lucknow,0,0,"Mediterranean, Italian, American",1300,Indian Rupees(Rs.),No,No,3,4.3,124
1,Noida,77.32570108,28.57088023,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,2,2.6,89
1,Gurgaon,77.0882416,28.4947571,"American, Mexican",1000,Indian Rupees(Rs.),Yes,Yes,3,3.3,793
1,New Delhi,77.2032841,28.6585277,North Indian,300,Indian Rupees(Rs.),No,No,1,0,0
1,Faridabad,77.33666,28.4080574,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,2,3.3,17
1,New Delhi,77.1333485,28.7106084,Chinese,350,Indian Rupees(Rs.),No,No,1,2.8,12
1,Gurgaon,77.0881933,28.461408,Fast Food,600,Indian Rupees(Rs.),No,Yes,2,3.9,124
1,New Delhi,77.2585204,28.5791121,Chinese,300,Indian Rupees(Rs.),No,No,1,0,0
1,New Delhi,77.2414133,28.6444725,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,2,0,0
1,Noida,77.3625937,28.5953748,"North Indian, Mughlai, Chinese, Raw Meats",600,Indian Rupees(Rs.),No,No,2,2.9,25
